NumIters,Seconds,LearningRate,loss1/loss1,loss2/loss1,loss3/loss3/new,LOG OF LOSS
110360,17634.67135,0.00976746,10.5302,11.993,4.96E-05,-4.304583122
110400,17639.58356,0.00976738,10.8893,11.2637,0.000324446,-3.488857576
110440,17644.49781,0.00976729,11.1254,11.3017,4.05E-05,-4.3924131
110480,17649.412,0.00976721,9.93781,10.5174,1.26E-05,-4.898613843
110520,17654.32461,0.00976712,11.1342,11.6992,0.0168281,-1.773964916
110560,17659.24,0.00976704,10.5653,10.7734,0.00235096,-2.62875476
110600,17664.1509,0.00976695,10.1647,11.0628,0.00125173,-2.902489339
110640,17669.06626,0.00976687,10.1775,10.9585,0.000743058,-3.128977286
110680,17673.97633,0.00976678,10.1682,11.6927,0.00116028,-2.935437194
110720,17678.89646,0.0097667,10.9528,11.5747,0.000722218,-3.141331692
110760,17683.81208,0.00976661,9.29357,10.9693,0.000252043,-3.59852536
110800,17688.73034,0.00976652,11.029,11.6973,0.0029511,-2.530016074
110840,17693.64196,0.00976644,10.5266,10.9811,0.033659,-1.472898791
110880,17698.55448,0.00976635,10.4365,11.6694,0.00258938,-2.586804211
110920,17703.46576,0.00976627,10.2862,11.0316,0.000686125,-3.163596756
110960,17708.37985,0.00976618,10.0029,10.9719,0.000269719,-3.569088459
111000,17713.29062,0.0097661,10.5265,10.7968,4.02E-05,-4.396306879
111040,17718.21343,0.00976601,10.3748,11.2616,1.80E-05,-4.744717844
111080,17723.12663,0.00976593,10.0831,11.4498,0.00012014,-3.920312372
111120,17728.03362,0.00976584,9.72522,10.7865,0.00121137,-2.916723186
111160,17732.9445,0.00976576,10.0683,11.7488,0.0707559,-1.150237341
111200,17737.85647,0.00976567,9.72816,11.2383,0.0709243,-1.149204942
111240,17742.76426,0.00976559,10.9976,10.8325,0.00017445,-3.758329026
111280,17747.67805,0.0097655,11.1446,11.1184,0.00142683,-2.845627768
111320,17752.59706,0.00976541,10.3044,11.1183,0.00343387,-2.46421615
111360,17757.50826,0.00976533,10.2618,10.9458,0.0017633,-2.753673792
111400,17762.42346,0.00976524,9.9788,10.6668,0.00119694,-2.921927619
111440,17767.33494,0.00976516,9.92314,11.1928,0.00391839,-2.406892341
111480,17772.24412,0.00976507,11.3827,11.4718,0.215157,-0.66724452
111520,17777.15591,0.00976499,10.4821,10.7453,0.00294708,-2.530608075
111560,17782.0694,0.0097649,10.6151,11.0929,0.000511416,-3.291225689
111600,17786.98086,0.00976482,10.3401,11.5632,0.000822942,-3.084630772
111640,17791.89521,0.00976473,10.4606,10.9452,0.000545092,-3.263530192
111680,17796.80483,0.00976465,9.84575,10.7311,0.000136532,-3.864765548
111720,17801.71698,0.00976456,10.6803,11.2168,0.000612576,-3.212840022
111760,17806.62974,0.00976448,10.9742,10.8349,0.000127391,-3.894861253
111800,17811.54514,0.00976439,10.3625,11.0242,2.58E-06,-5.588104319
111840,17816.45771,0.00976431,10.8173,11.2596,0.000327713,-3.48450633
111880,17821.37456,0.00976422,10.1489,11.3423,0.000287572,-3.541253402
111920,17826.28463,0.00976413,10.3013,10.6757,0.0010349,-2.985101613
111960,17831.19921,0.00976405,10.1929,10.5133,0.000148889,-3.827137387
112000,17987.31062,0.00976396,9.85488,11.2733,0.000128876,-3.889827952
112040,17992.22652,0.00976388,10.0854,10.8919,2.80E-05,-4.552260713
112080,17997.13735,0.00976379,10.2589,10.7804,0.00178254,-2.748960716
112120,18002.0498,0.00976371,10.5389,10.9039,0.000102777,-3.988104063
112160,18006.96147,0.00976362,10.4656,11.3375,0.000299029,-3.524286692
112200,18011.87407,0.00976354,11.373,11.3662,0.000151585,-3.819343772
112240,18016.78395,0.00976345,10.1152,11.426,1.04E-05,-4.983213109
112280,18021.6926,0.00976337,10.7715,11.1693,0.000317782,-3.497870706
112320,18026.60313,0.00976328,9.73747,10.5645,0.00657674,-2.181989327
112360,18031.51715,0.0097632,10.6372,10.8756,0.00878595,-2.056211273
112400,18036.42705,0.00976311,9.97488,11.8626,0.000358472,-3.445544761
112440,18041.33691,0.00976303,9.91973,10.8163,0.00930946,-2.03107551
112480,18046.2461,0.00976294,10.2032,10.9884,0.0329214,-1.482521704
112520,18051.15706,0.00976285,11.2383,11.2944,0.000136041,-3.866330184
112560,18056.07227,0.00976277,10.5339,11.7794,0.000268919,-3.570378512
112600,18060.98393,0.00976268,10.8029,11.6231,0.000611851,-3.213354326
112640,18065.89623,0.0097626,11.0359,10.909,0.000518163,-3.285533602
112680,18070.80834,0.00976251,10.0504,11.3375,0.0113409,-1.945352479
112720,18075.71903,0.00976243,9.74442,10.8715,4.81E-05,-4.317948835
112760,18080.62853,0.00976234,10.8796,11.6701,0.00101671,-2.992802905
112800,18085.54115,0.00976226,10.782,10.6865,3.94E-05,-4.404000333
112840,18090.44996,0.00976217,9.77538,10.5845,0.000967739,-3.014241756
112880,18095.36163,0.00976209,9.58831,10.4828,0.000276116,-3.558908427
112920,18100.27438,0.009762,10.1643,10.5608,0.000121295,-3.916157101
112960,18105.18096,0.00976192,11.1635,11.4083,0.000116351,-3.93422988
113000,18110.09433,0.00976183,10.5567,10.7261,0.0016111,-2.792877502
113040,18115.0064,0.00976175,10.4163,11.1712,0.00018962,-3.722115858
113080,18119.91771,0.00976166,11.5748,10.8048,0.000159164,-3.798155155
113120,18124.8239,0.00976157,11.0005,11.6558,0.00428576,-2.367972153
113160,18129.73212,0.00976149,9.99994,10.9142,0.00353533,-2.451570041
113200,18134.64185,0.0097614,10.6714,10.9679,3.04E-05,-4.517217856
113240,18139.55055,0.00976132,10.6148,11.3624,0.00180105,-2.74447423
113280,18144.4624,0.00976123,10.6683,10.9964,0.00266061,-2.575018781
113320,18149.37647,0.00976115,10.8792,11.4582,0.00516548,-2.286889316
113360,18154.2903,0.00976106,10.4872,10.6193,2.10E-05,-4.676915048
113400,18159.20666,0.00976098,10.6506,11.6673,0.000321229,-3.493185254
113440,18164.11708,0.00976089,9.4709,10.7658,2.66E-05,-4.575306163
113480,18169.02775,0.00976081,10.9924,11.0605,5.08E-05,-4.294043112
113520,18173.94023,0.00976072,10.0544,10.3089,8.14E-05,-4.089354788
113560,18178.84568,0.00976063,9.95059,10.9574,3.55E-05,-4.449952743
113600,18183.75786,0.00976055,10.0244,11.1349,0.000227418,-3.643175164
113640,18188.6691,0.00976046,11.2324,11.7058,7.34E-05,-4.13413002
113680,18193.57866,0.00976038,9.74286,11.1269,1.94E-05,-4.711967752
113720,18198.48815,0.00976029,10.4798,11.3001,0.000110551,-3.956437325
113760,18203.40122,0.00976021,10.7199,10.9814,0.000506885,-3.29509056
113800,18208.30773,0.00976012,10.0098,11.4889,0.000696805,-3.156888742
113840,18213.2269,0.00976004,10.0747,11.0719,3.60E-05,-4.443601
113880,18218.14551,0.00975995,10.4404,10.7836,3.17E-05,-4.498376658
113920,18223.05589,0.00975987,10.2459,11.2124,0.000299897,-3.523027879
113960,18227.96672,0.00975978,10.2167,11.3379,0.0670287,-1.173739204
114000,18232.8834,0.0097597,10.2765,11.1852,0.00676564,-2.169691115
114040,18237.79059,0.00975961,10.0448,10.8183,0.000488048,-3.311537463
114080,18242.70349,0.00975952,10.5824,11.3586,0.00108767,-2.96350285
114120,18247.61759,0.00975944,10.5102,11.7759,0.00983722,-2.007127616
114160,18252.52406,0.00975935,9.97043,11.0576,0.000273595,-3.562891844
114200,18257.43376,0.00975927,10.3814,10.9795,0.000607169,-3.21669041
114240,18262.34084,0.00975918,10.1101,11.0997,7.09E-05,-4.149229436
114280,18267.24663,0.0097591,10.6623,10.6287,1.04E-05,-4.982128113
114320,18272.16306,0.00975901,10.6578,10.8146,4.14E-05,-4.382840237
114360,18277.07571,0.00975893,10.1701,10.9131,0.000126134,-3.899167832
114400,18281.98348,0.00975884,10.079,10.7178,3.17E-05,-4.499013355
114440,18286.89486,0.00975876,10.0599,10.8325,0.000120467,-3.919131905
114480,18291.80982,0.00975867,9.90573,10.9512,0.000233093,-3.632470769
114520,18296.72025,0.00975859,10.3216,11.0406,0.00019856,-3.702108236
114560,18301.63481,0.0097585,10.2973,10.7839,0.000407718,-3.389640115
114600,18306.54741,0.00975841,9.83871,10.4422,6.72E-05,-4.172402007
114640,18311.45819,0.00975833,10.1742,10.8176,0.000609665,-3.214908736
114680,18316.37128,0.00975824,9.953,10.9739,0.000257002,-3.590063497
114720,18321.28474,0.00975816,10.587,11.3239,0.00401981,-2.395794474
114760,18326.19064,0.00975807,10.1719,10.5821,5.11E-05,-4.291883468
114800,18331.10135,0.00975799,9.9713,10.8852,0.110599,-0.9562488
114840,18336.0126,0.0097579,10.1185,11.1184,0.000238291,-3.62289236
114880,18340.92,0.00975782,10.3962,11.3781,0.000174837,-3.757366654
114920,18345.82893,0.00975773,9.98695,10.8107,0.00105287,-2.977625249
114960,18350.74445,0.00975765,9.62051,10.547,7.05E-06,-5.15190268
115000,18355.65276,0.00975756,10.5569,11.424,5.58E-05,-4.25364063
115040,18360.55952,0.00975748,10.7381,11.1306,2.55E-05,-4.593725587
115080,18365.46694,0.00975739,10.8361,10.9984,0.000332907,-3.477677073
115120,18370.37871,0.0097573,10.4654,11.1428,0.000614466,-3.211502143
115160,18375.29175,0.00975722,10.4869,11.1892,0.0101982,-1.991476475
115200,18380.20197,0.00975713,9.64394,11.5681,0.00440185,-2.356364761
115240,18385.10901,0.00975705,10.6848,11.1136,0.0001507,-3.821886748
115280,18390.0252,0.00975696,10.4475,11.2087,2.89E-05,-4.538544995
115320,18394.93593,0.00975688,10.3518,10.7964,6.81E-05,-4.167139324
115360,18399.84803,0.00975679,9.74448,10.6028,4.26E-05,-4.370927977
115400,18404.75836,0.00975671,9.56305,10.9773,7.90E-05,-4.102546111
115440,18409.67459,0.00975662,11.1988,11.7651,0.000330343,-3.481034892
115480,18414.5852,0.00975654,10.2018,10.8998,9.46E-06,-5.023995484
115520,18419.50216,0.00975645,9.62288,10.4618,0.000297697,-3.526225542
115560,18424.41747,0.00975637,10.765,11.3104,0.0330169,-1.481263706
115600,18429.32605,0.00975628,10.3887,10.6477,0.018731,-1.727439036
115640,18434.23707,0.00975619,9.85216,10.3053,0.000829914,-3.080966909
115680,18439.15162,0.00975611,9.84363,11.3199,0.0396071,-1.402226955
115720,18444.066,0.00975602,10.8443,10.8148,0.00158918,-2.798826909
115760,18448.97919,0.00975594,10.4205,11.0791,0.000645083,-3.190384403
115800,18453.89074,0.00975585,10.1383,10.9993,1.93E-05,-4.714444941
115840,18458.80165,0.00975577,10.2706,10.839,0.000544866,-3.263710292
115880,18463.71628,0.00975568,10.5066,11.4173,0.0019442,-2.711259061
115920,18468.62897,0.0097556,9.81572,10.7846,0.000160641,-3.794143601
115960,18473.5424,0.00975551,9.84151,10.9581,0.00141664,-2.8487405
116000,18629.68467,0.00975543,10.65,10.9424,0.00254385,-2.594508501
116040,18634.59455,0.00975534,10.6689,11.703,3.02E-05,-4.520393022
116080,18639.51039,0.00975525,10.9595,11.2315,0.00240306,-2.619235386
116120,18644.41792,0.00975517,10.3372,11.2906,0.000237221,-3.624846868
116160,18649.33079,0.00975508,11.478,10.7775,0.00113455,-2.94517636
116200,18654.2439,0.009755,10.3029,11.3621,8.05E-05,-4.094251058
116240,18659.15825,0.00975491,11.178,11.2413,0.000478883,-3.31977058
116280,18664.08065,0.00975483,10.1147,11.8504,0.00560184,-2.2516693
116320,18668.98799,0.00975474,10.5326,11.0891,0.000387776,-3.411419074
116360,18673.89936,0.00975466,11.3903,11.67,0.00225798,-2.646279909
116400,18678.81387,0.00975457,10.7035,11.018,3.85E-05,-4.414969266
116440,18683.7317,0.00975449,10.0856,10.7463,0.00023756,-3.624226683
116480,18688.64355,0.0097544,10.4647,10.6523,9.92E-05,-4.003349131
116520,18693.55608,0.00975432,11.0958,11.8717,0.0002679,-3.572027286
116560,18698.46804,0.00975423,10.385,11.0617,0.0370735,-1.430936412
116600,18703.37276,0.00975414,10.18,10.662,2.01E-05,-4.696208007
116640,18708.28494,0.00975406,10.4343,11.2078,0.00255318,-2.592918566
116680,18713.19372,0.00975397,10.8938,10.8177,0.00124062,-2.906361222
116720,18718.10256,0.00975389,10.0595,10.5649,0.000177009,-3.752004651
116760,18723.01269,0.0097538,10.2032,10.3903,0.000157959,-3.801455624
116800,18727.92525,0.00975372,9.96051,10.997,0.000550854,-3.258963493
116840,18732.83623,0.00975363,10.8608,11.2736,0.00133774,-2.873628287
116880,18737.75358,0.00975355,10.5771,11.2768,0.290014,-0.537581037
116920,18742.66408,0.00975346,10.1651,11.5446,0.000379829,-3.42041188
116960,18747.57364,0.00975338,10.1817,10.7848,5.87E-05,-4.23144995
117000,18752.48708,0.00975329,9.52207,10.3989,0.00024971,-3.602564065
117040,18757.40161,0.0097532,9.97876,10.9995,5.61E-05,-4.251253953
117080,18762.31,0.00975312,11.4344,11.1617,0.000103422,-3.985387068
117120,18767.22635,0.00975303,10.5617,11.1359,0.000278484,-3.555199752
117160,18772.14165,0.00975295,10.2179,10.6271,0.00042757,-3.368992774
117200,18777.0502,0.00975286,10.7538,11.3139,0.00148471,-2.828358366
117240,18781.96365,0.00975278,10.2052,10.6653,0.0153053,-1.815158153
117280,18786.8741,0.00975269,10.9169,10.9562,0.000586666,-3.23160908
117320,18791.79159,0.00975261,10.4464,10.4813,0.000161987,-3.790519838
117360,18796.70285,0.00975252,10.4559,11.2914,0.000157367,-3.803086334
117400,18801.61853,0.00975244,10.3575,10.8591,3.99E-05,-4.398554971
117440,18806.53147,0.00975235,10.1918,11.1384,9.78E-05,-4.009712216
117480,18811.44917,0.00975226,10.1414,10.9501,4.74E-05,-4.324524121
117520,18816.36031,0.00975218,10.6269,11.3653,4.17E-05,-4.380170246
117560,18821.27449,0.00975209,11.2013,11.2384,0.000111253,-3.953688269
117600,18826.18519,0.00975201,11.0121,12.1393,3.55E-05,-4.449749627
117640,18831.10097,0.00975192,10.6075,11.0599,0.000289605,-3.538193944
117680,18836.00779,0.00975184,10.7388,10.9797,0.000117091,-3.931476485
117720,18840.91959,0.00975175,10.1829,10.6305,7.93E-05,-4.100812804
117760,18845.83339,0.00975167,10.6482,11.0048,0.000303583,-3.517722552
117800,18850.74559,0.00975158,9.6865,10.244,2.77E-05,-4.557620585
117840,18855.65632,0.00975149,10.2333,10.9703,4.57E-05,-4.340154129
117880,18860.57075,0.00975141,11.1288,11.602,0.000930324,-3.031365775
117920,18865.4841,0.00975132,10.7289,10.8763,1.50E-05,-4.824667972
117960,18870.40909,0.00975124,10.4899,11.5919,8.10E-05,-4.091567529
118000,18875.31933,0.00975115,9.70823,11.3162,1.83E-05,-4.737824288
118040,18880.22809,0.00975107,10.6036,10.9748,4.22E-05,-4.374756506
118080,18885.14217,0.00975098,9.70593,10.4414,2.53E-05,-4.596099137
118120,18890.057,0.0097509,10.9179,10.8883,9.04E-05,-4.04401753
118160,18894.9661,0.00975081,10.7702,11.3875,6.62E-05,-4.179221398
118200,18899.88117,0.00975073,10.4501,10.7679,0.000427694,-3.368866842
118240,18904.79566,0.00975064,10.5741,11.0615,2.61E-05,-4.584018923
118280,18909.70297,0.00975056,10.3165,10.3276,0.00467381,-2.330328947
118320,18914.6159,0.00975047,10.3195,11.0929,0.000116856,-3.932348984
118360,18919.52494,0.00975038,10.6682,10.7812,0.000398204,-3.399894382
118400,18924.43499,0.0097503,10.7102,10.9978,0.000245,-3.610833916
118440,18929.35071,0.00975021,10.426,10.9509,4.91E-05,-4.308598433
118480,18934.26003,0.00975013,9.97398,10.9224,0.00129919,-2.886327331
118520,18939.16779,0.00975004,10.0332,10.8357,0.00150265,-2.823142164
118560,18944.07806,0.00974996,10.4877,11.5634,1.13E-05,-4.94672175
118600,18948.99211,0.00974987,10.3522,10.6713,0.000895845,-3.047767126
118640,18953.89983,0.00974979,11.138,11.5356,5.93E-06,-5.226887453
118680,18958.81391,0.0097497,10.3239,10.8409,0.000297848,-3.526005312
118720,18963.72952,0.00974962,11.4328,11.3888,8.59E-05,-4.06587591
118760,18968.63918,0.00974953,10.1738,11.4618,1.01E-05,-4.994099122
118800,18973.55362,0.00974944,10.046,11.0678,1.79E-05,-4.747885169
118840,18978.46669,0.00974936,10.2617,11.2947,0.00011701,-3.931777021
118880,18983.38145,0.00974927,10.5529,10.7311,0.00165699,-2.780680113
118920,18988.29343,0.00974919,11.1606,11.7941,5.30E-05,-4.27563728
118960,18993.21082,0.0097491,10.4224,10.8337,0.000396968,-3.401244501
119000,18998.11934,0.00974902,10.176,10.8195,3.24E-05,-4.490094839
119040,19003.03153,0.00974893,10.2664,10.6767,0.00258355,-2.587783129
119080,19007.94241,0.00974885,10.0579,10.9361,0.000373857,-3.427294483
119120,19012.8505,0.00974876,10.0403,11.0611,0.000995606,-3.001912495
119160,19017.76888,0.00974867,10.731,10.8684,2.94E-05,-4.532195138
119200,19022.68386,0.00974859,9.56187,10.9886,0.000894456,-3.048441018
119240,19027.60022,0.0097485,10.2269,10.6428,0.00020399,-3.690391122
119280,19032.51432,0.00974842,10.2621,10.7465,0.000141422,-3.849483025
119320,19037.42445,0.00974833,10.7126,11.2746,0.000200204,-3.69852725
119360,19042.3364,0.00974825,9.93681,11.2544,8.14E-05,-4.089131306
119400,19047.25277,0.00974816,10.6891,11.2465,0.00361379,-2.442037088
119440,19052.16445,0.00974808,10.3521,11.0593,0.000297207,-3.526940966
119480,19057.07576,0.00974799,10.187,11.2256,0.000247489,-3.606444099
119520,19061.99183,0.00974791,10.2875,10.8135,0.000124024,-3.906494266
119560,19066.90391,0.00974782,10.2847,11.2303,1.75E-05,-4.757776707
119600,19071.8166,0.00974773,9.70679,10.7578,0.000106054,-3.974472947
119640,19076.73206,0.00974765,10.0206,10.5182,0.000279863,-3.553054515
119680,19081.64879,0.00974756,10.1125,11.1002,5.62E-05,-4.249940016
119720,19086.56074,0.00974748,10.5658,11.3577,0.00473937,-2.324279385
119760,19091.47618,0.00974739,10.4339,10.8079,0.000202332,-3.693935426
119800,19096.39084,0.00974731,10.768,11.7569,2.80E-05,-4.552697745
119840,19101.30434,0.00974722,9.49669,10.8982,3.03E-05,-4.518849866
119880,19106.2202,0.00974714,10.8346,11.1203,0.000140676,-3.851779989
119920,19111.14183,0.00974705,10.4077,11.2257,6.72E-05,-4.172372295
119960,19116.05561,0.00974697,10.7169,11.6785,2.96E-05,-4.529338179
120000,19272.33179,0.00974688,10.1728,10.6394,0.000102667,-3.988569128
120040,19277.24318,0.00974679,10.5452,11.5951,3.52E-05,-4.45303805
120080,19282.15324,0.00974671,9.97867,11.1859,0.000287326,-3.541625073
120120,19287.0578,0.00974662,10.2291,10.606,5.98E-05,-4.22364828
120160,19291.96807,0.00974654,10.9304,11.2256,0.000102755,-3.988197036
120200,19296.87886,0.00974645,9.92313,10.9971,3.78E-05,-4.422330153
120240,19301.78681,0.00974637,10.7755,10.9524,5.41E-05,-4.266760993
120280,19306.70622,0.00974628,10.0008,10.9208,0.000164559,-3.78367836
120320,19311.61833,0.0097462,9.92252,10.381,9.02E-05,-4.044842576
120360,19316.52095,0.00974611,10.5642,10.7963,4.04E-05,-4.393964919
120400,19321.4311,0.00974602,10.1216,10.46,5.73E-05,-4.241702153
120440,19326.3406,0.00974594,10.3113,11.756,1.07E-05,-4.968983588
120480,19331.24286,0.00974585,9.95161,10.6158,3.54E-05,-4.450644783
120520,19336.15056,0.00974577,10.5916,11.9992,2.42E-05,-4.616922844
120560,19341.0598,0.00974568,9.8703,10.6822,0.000197739,-3.703907666
120600,19345.96698,0.0097456,10.3414,11.0965,0.000706769,-3.150722508
120640,19350.88138,0.00974551,9.98725,10.7974,9.73E-06,-5.012021531
120680,19355.79208,0.00974543,10.5167,10.9515,0.000264694,-3.577255903
120720,19360.69793,0.00974534,10.2459,10.7426,0.000818336,-3.087068343
120760,19365.60857,0.00974526,10.7598,11.2234,4.09E-05,-4.387945523
120800,19370.51884,0.00974517,10.5107,11.2013,3.64E-05,-4.438680331
120840,19375.43005,0.00974508,10.9713,11.2321,0.00012126,-3.916282436
120880,19380.34239,0.009745,10.933,11.3207,0.000107361,-3.969153452
120920,19385.25607,0.00974491,10.3509,10.9425,0.00181991,-2.739950089
120960,19390.1649,0.00974483,10.141,10.9518,4.94E-05,-4.305860931
121000,19395.07641,0.00974474,10.7695,10.5694,0.00056136,-3.250758536
121040,19399.98253,0.00974466,10.069,10.6103,0.000601424,-3.220819245
121080,19404.88913,0.00974457,10.7776,11.5596,0.000340609,-3.467743881
121120,19409.79839,0.00974448,10.6579,10.612,0.000236302,-3.626532603
121160,19414.71315,0.0097444,9.76589,10.2275,0.000556208,-3.254762769
121200,19419.63067,0.00974431,10.2597,11.3339,0.000597398,-3.223736236
121240,19424.54023,0.00974423,9.74287,11.2777,0.000304758,-3.516044885
121280,19429.45187,0.00974414,9.98167,11.2384,9.66E-05,-4.014895661
121320,19434.36138,0.00974406,10.5152,11.092,0.000454198,-3.342754782
121360,19439.27129,0.00974397,11.2665,11.8579,0.000254768,-3.593855122
121400,19444.18651,0.00974389,10.3345,10.9094,0.000286633,-3.542673811
121440,19449.09652,0.0097438,10.6112,11.4685,0.00169609,-2.770551106
121480,19454.00817,0.00974372,10.1789,11.0032,0.000376708,-3.423995157
121520,19458.92013,0.00974363,10.0426,10.5303,9.53E-05,-4.020846949
121560,19463.82846,0.00974355,10.8476,10.9809,6.65E-05,-4.177243667
121600,19468.73903,0.00974346,10.4335,10.7575,0.00219336,-2.658890081
121640,19473.65219,0.00974337,10.8249,10.5162,0.000204613,-3.689066777
121680,19478.56078,0.00974329,10.47,10.9942,0.000207028,-3.683970913
121720,19483.47053,0.0097432,11.6369,11.3189,9.72E-05,-4.012365459
121760,19488.37823,0.00974312,10.5048,10.9694,0.000407173,-3.390221028
121800,19493.28621,0.00974303,10.2087,10.3983,0.000270106,-3.568465769
121840,19498.19384,0.00974295,10.0657,10.8269,6.79E-05,-4.16827864
121880,19503.10249,0.00974286,9.78586,10.3142,0.000729774,-3.136811614
121920,19508.00983,0.00974278,10.4165,10.5203,6.18E-05,-4.209235054
121960,19512.91782,0.00974269,10.4236,11.1921,0.000272973,-3.563880307
122000,19517.83359,0.0097426,10.2809,11.5501,3.99E-05,-4.399314552
122040,19522.73823,0.00974252,10.349,11.398,2.21E-05,-4.656571711
122080,19527.65042,0.00974243,9.82976,10.6381,0.000182341,-3.739115668
122120,19532.56801,0.00974235,9.93434,10.3772,4.37E-05,-4.359431117
122160,19537.47448,0.00974226,10.3132,10.5248,0.000815617,-3.088513731
122200,19542.38528,0.00974218,10.0968,11.1664,3.75E-05,-4.426063708
122240,19547.29987,0.00974209,10.2214,10.3941,2.05E-05,-4.687930596
122280,19552.20619,0.009742,11.0134,11.3325,0.000135012,-3.869627629
122320,19557.1148,0.00974192,10.4968,11.3087,0.000612766,-3.21270534
122360,19562.02615,0.00974183,9.92706,11.3007,0.000113023,-3.946833169
122400,19566.93808,0.00974175,10.8115,11.4787,2.55E-05,-4.592685592
122440,19571.85041,0.00974166,10.5975,10.9432,8.74E-05,-4.058364359
122480,19576.76,0.00974158,10.398,10.5776,0.000165391,-3.781488127
122520,19581.67209,0.00974149,10.3708,10.5407,0.000142625,-3.845804343
122560,19586.58763,0.00974141,10.2714,11.2078,9.32E-05,-4.030722972
122600,19591.50315,0.00974132,10.2993,11.0384,0.000130914,-3.883013907
122640,19596.40691,0.00974124,9.80138,10.5967,7.05E-05,-4.151853391
122680,19601.32168,0.00974115,10.1693,10.4625,0.000124656,-3.904286813
122720,19606.23311,0.00974106,10.2677,11.4046,0.000293183,-3.532861216
122760,19611.14596,0.00974098,10.6141,11.686,0.000255329,-3.592899856
122800,19616.05374,0.00974089,9.48495,11.1775,0.00146804,-2.833262111
122840,19620.96713,0.00974081,10.5083,11.3591,4.71E-06,-5.327430219
122880,19625.87534,0.00974072,10.9439,11.4467,0.000957659,-3.018789106
122920,19630.78627,0.00974064,11.179,11.7141,0.000196427,-3.706798816
122960,19635.69711,0.00974055,9.9952,11.3805,0.000246445,-3.608279989
123000,19640.60412,0.00974047,11.1328,11.3115,0.000198159,-3.702986198
123040,19645.51094,0.00974038,10.0703,10.7579,0.000158265,-3.800615118
123080,19650.42488,0.00974029,10.1065,10.7017,1.78E-05,-4.748887631
123120,19655.33345,0.00974021,10.1177,11.0351,5.04E-05,-4.297312754
123160,19660.24727,0.00974012,10.8663,11.5821,0.000229292,-3.639611098
123200,19665.1581,0.00974004,10.9783,11.4578,7.27E-05,-4.138558193
123240,19670.06367,0.00973995,10.9229,11.8606,1.95E-05,-4.708944327
123280,19674.97248,0.00973987,10.309,11.1306,0.000210034,-3.677710397
123320,19679.88329,0.00973978,10.7155,10.9354,0.000631838,-3.199394258
123360,19684.79264,0.0097397,9.56188,11.081,2.38E-05,-4.622937926
123400,19689.70383,0.00973961,9.8155,10.8968,0.0005747,-3.240558803
123440,19694.61881,0.00973952,10.47,11.071,1.75E-05,-4.757448634
123480,19699.52654,0.00973944,10.4252,11.1326,9.30E-05,-4.031444208
123520,19704.43718,0.00973935,10.6775,11.8331,0.000132738,-3.87700473
123560,19709.35693,0.00973927,10.8306,11.3607,1.94E-05,-4.713150732
123600,19714.2666,0.00973918,10.8415,11.9035,3.40E-05,-4.468653946
123640,19719.17919,0.0097391,9.85805,11.0883,4.07E-05,-4.390269028
123680,19724.08992,0.00973901,10.5064,11.1247,8.66E-05,-4.06251922
123720,19729.00115,0.00973892,10.7271,11.0647,6.15E-05,-4.210867914
123760,19733.91268,0.00973884,10.1529,11.2144,1.71E-05,-4.767382475
123800,19738.82294,0.00973875,10.1581,11.0574,2.72E-05,-4.565148577
123840,19743.72979,0.00973867,9.74658,10.802,0.000170482,-3.768321468
123880,19748.6369,0.00973858,10.0501,10.898,5.52E-05,-4.257745544
123920,19753.55465,0.0097385,9.82743,11.1446,1.63E-05,-4.786891496
123960,19758.46626,0.00973841,10.1223,10.9087,0.000152081,-3.81792504
124000,19914.59429,0.00973833,11.0646,10.4936,0.00010555,-3.976541762
124040,19919.51034,0.00973824,10.7087,11.4211,5.68E-06,-5.245566037
124080,19924.4296,0.00973815,10.6751,10.8087,5.04E-05,-4.297915141
124120,19929.34188,0.00973807,10.3189,10.4755,7.64E-05,-4.116954962
124160,19934.25632,0.00973798,10.3649,10.6276,5.07E-05,-4.295321098
124200,19939.16745,0.0097379,11.3406,11.285,0.000168879,-3.772424351
124240,19944.0767,0.00973781,10.5555,11.0782,0.000274079,-3.562124239
124280,19948.99242,0.00973773,10.4591,10.5365,3.20E-05,-4.495277741
124320,19953.90692,0.00973764,10.2451,10.9679,0.000989835,-3.004437194
124360,19958.81789,0.00973756,11.0559,11.1985,5.26E-05,-4.279227327
124400,19963.7308,0.00973747,10.2595,10.7482,0.000257211,-3.589710462
124440,19968.64596,0.00973738,9.94195,11.032,4.70E-05,-4.328180364
124480,19973.55755,0.0097373,11.0056,11.4728,1.42E-05,-4.849157631
124520,19978.47028,0.00973721,10.335,11.1243,0.000402288,-3.395462922
124560,19983.38522,0.00973713,9.63047,10.6533,0.000175792,-3.755000893
124600,19988.2926,0.00973704,9.84084,10.9368,5.78E-05,-4.238411164
124640,19993.20749,0.00973696,10.2771,10.8969,0.000183638,-3.736037446
124680,19998.11934,0.00973687,10.6068,11.2502,5.96E-05,-4.225093439
124720,20003.02755,0.00973679,9.21239,10.4814,0.000147099,-3.83239028
124760,20007.93956,0.0097367,10.5467,11.437,4.23E-05,-4.37331685
124800,20012.85806,0.00973661,10.9262,11.3636,0.000148067,-3.829541723
124840,20017.76444,0.00973653,10.506,10.7886,1.10E-05,-4.959591514
124880,20022.67365,0.00973644,10.2267,10.9332,5.43E-05,-4.265240962
124920,20027.5895,0.00973636,9.71003,11.2685,1.48E-05,-4.829415618
